match_id,winner,map,region,date_time,sum_lvl1,sum_lvl2,range_lvl1,range_lvl2,sum_tier1,sum_tier2,range_tier1,range_tier2,a_wr1,a_wr2,a_wr3,a_wr4,a_wr5,a_wr6,a_wr7,a_wr8,a_wr9,a_wr10,sum_awr1,sum_awr2,weight_awr1,weight_awr2,c_kda1,c_kda2,c_kda3,c_kda4,c_kda5,c_kda6,c_kda7,c_kda8,c_kda9,c_kda10,sum_ckda1,sum_ckda2,weight_ckda1,weight_ckda2,c_wr1,c_wr2,c_wr3,c_wr4,c_wr5,c_wr6,c_wr7,c_wr8,c_wr9,c_wr10,sum_cwr1,sum_cwr2,weight_cwr1,weight_cwr2
1081800404,0,Ranked Frozen Guard,EU,4/12/2021 2:31:56 PM,871,1823,299,952,98,101,3,7,0.5658,0.5444,0.6316,0.5381,0.5122,0.5068,0.6163,0.5833,0.5329,0.5517,2.7921,2.791,0.5395,0.5298,1.3263,2.2444,2.3333,2.464,1.2735,2.0138,1.0543,1.1041,1.8241,1.1667,9.6415,7.163,2.2812,1.7112,0.413,0.5,1,0.6029,0.3,0.4167,0,0.5357,0.5027,0,2.8159,1.4551,0.5644,0.4844
1081800479,0,Ranked Frozen Guard,Southeast Asia,4/12/2021 2:32:12 PM,1630,1487,447,486,86,67,10,4,0.5374,0.4956,0.5833,0.4516,0.5414,0.5625,0.5096,0.4827,0.5087,0.5,2.6093,2.5635,0.5417,0.5017,1.666,1.5154,1.6457,1.2304,0.8032,1.4778,1.129,0,1.4736,1.4091,6.8607,5.4895,1.3448,1.451,0.5652,0.4375,0.5614,0.45,0.5556,0.6,0.3333,0,0.5398,0.5,2.5697,1.9731,0.5267,0.5344
1081800507,0,Ranked Splitstone Quarry,Brazil,4/12/2021 2:32:20 PM,1303,1079,639,403,107,99,8,4,0.4955,0.492,0.5324,0.5103,0.5526,0.5407,0.5235,0.5616,0.5238,0.5385,2.5828,2.6881,0.5122,0.5352,2.6804,2.1087,2.0769,0,2.0144,1.8263,1.5083,2.044,3.5208,2.1566,8.8804,11.056,2.1619,1.8754,0.4839,0.4,0.5888,0,0.75,0.5697,0.375,0.5625,0.5714,0.6,2.2227,2.6786,0.5742,0.56
1081800508,0,Ranked Stone Keep,EU,4/12/2021 2:32:20 PM,221,262,25,27,78,33,1,6,0.6,0.5635,0.5105,0.5635,0.375,0.5,0.3973,0,0.4189,0,2.6125,1.3162,0.5431,0.448,2.2115,3.0253,2.4006,1.7778,2.1471,1.52,1.0385,0.425,1.1095,0.8333,11.5623,4.9263,2.1921,1.1091,0.75,0.5,0.5636,0.5686,0.6,0.2,0.5,0,0.4063,0,2.9822,1.1063,0.5725,0.3778
1081800568,0,Ranked Ice Mines,NA,4/12/2021 2:32:38 PM,1598,2102,877,529,71,83,4,5,0.8571,0.64,0.4661,0.5088,0.47,0.4658,0.5233,0.4954,0.64,0.4912,2.942,2.6157,0.4984,0.5014,5.2901,2.7857,2.432,5.6563,2.1382,2.1531,2.5479,1.5456,2.3679,1.9431,18.3023,10.5576,3.25,2.0957,0.8947,0.5,0.4706,1,0.4242,0.5,0.6712,0.459,0.5882,0.3864,3.2895,2.6048,0.6026,0.505
1081800596,0,Ranked Jaguar Falls,EU,4/12/2021 2:32:47 PM,269,274,47,21,42,37,7,5,0.5385,0.5263,0.5,0.3333,0.5405,0.3714,0.4947,0.5,0.4,0.449,2.4386,2.2151,0.5,0.444,3.4444,5,2.75,2.65,3.26,0.125,2.731,0.9179,1.0374,2.2947,17.1044,7.106,2.9755,1.7919,0.6667,1,0.5882,0.5,0.5,0,0.4828,0.375,0.4286,0.5385,3.2549,1.8249,0.5926,0.4521
1081800615,1,Ranked Jaguar Falls,EU,4/12/2021 2:32:54 PM,1440,1223,742,332,54,72,10,6,0.52,0.5044,0.52,0.4667,0.3265,0.5039,0.5115,0.4483,0.5069,0.522,2.3376,2.4926,0.467,0.5065,1.7121,1.1897,1.3016,1.1538,1.0797,0,1.6369,1.0522,2.1032,1.7458,6.4369,6.5381,1.302,1.8023,0.4,0.5,0.5,0.5,0.25,0,0.5238,0.4706,0.5802,0.5152,2.15,2.0898,0.4118,0.5374
1081800617,1,Ranked Ice Mines,EU,4/12/2021 2:32:54 PM,619,764,166,130,49,45,7,6,0.515,0.4729,0.465,0.4896,0.361,0.5145,0.5549,0.4545,0.4808,0.4,2.3035,2.4047,0.4622,0.5198,1.7163,2.0374,2.6333,1.3116,0.4896,1.6546,1.4106,0,1.051,1.7778,8.1882,5.894,1.6632,1.4722,0.6071,0.5238,0.5,0.7234,0,0.587,0.5217,0,0.6,0.5,2.3543,2.2087,0.585,0.5448
1081800666,0,Ranked Serpent Beach,EU,4/12/2021 2:33:06 PM,381,471,136,84,82,62,14,5,0.5976,0.5775,0.4605,0.5556,0.5603,0.5804,0.3659,0.5298,0.5026,0.5722,2.7515,2.5509,0.5615,0.519,2.4009,3.1,4.125,1.6643,2.5105,0.9244,1.5658,1.6413,2.0483,2.0434,13.8007,8.2232,2.3037,1.7661,0.6111,0.6667,1,0.7778,0.5484,0.5306,0.3684,0.7273,0.424,0.5862,3.604,2.6365,0.6522,0.4885
1081800685,1,Ranked Frog Isle,EU,4/12/2021 2:33:11 PM,1000,1906,305,340,89,69,10,5,0.54,0.5215,0.5142,0.3333,0.5424,0.4789,0.4833,0.512,0.4138,1,2.4514,2.888,0.5208,0.4922,2.0133,1.491,1.6856,0.7551,1.2995,1.4679,2.3545,2.011,1.9977,2.9504,7.2445,10.7815,1.4623,2.3052,0.5385,0.4851,0.375,0.3636,0.68,0.3571,0.5844,0.4426,0.6154,0.6068,2.4422,2.6063,0.4925,0.5297
1081800772,1,Ranked Serpent Beach,EU,4/12/2021 2:33:34 PM,738,693,386,79,68,61,3,5,0.5882,0.5,0.5424,0.5577,0.625,0.5413,1,0.5156,0.5299,0.4648,2.8133,3.0516,0.5437,0.5179,2.0238,1.4083,1.6078,2.0805,1.9583,1.7697,1.7324,2.1088,1.7917,2.9468,9.0787,10.3494,1.8607,1.9429,0.5,0.4444,0.5333,0.5652,0.5,0.6444,0.5556,0.4902,0.4194,0.625,2.5429,2.7346,0.5294,0.5347
1081800799,1,Ranked Stone Keep,EU,4/12/2021 2:33:40 PM,2354,2014,611,322,121,123,6,3,0.5168,0.5476,0.5125,0.5103,0.4944,0.53,0.5043,0.5167,0.5092,0.5163,2.5816,2.5765,0.5093,0.5136,2.8038,0,0,1.4431,1.9069,2.3982,1.6936,1.4728,2.1878,1.9,6.1538,9.6524,1.8798,2.0966,0.5217,0,0,0.4839,0.4556,0.506,0.4241,0.625,0.5922,0.4819,1.4612,2.6292,0.463,0.5191
1081800831,0,Ranked Stone Keep,NA,4/12/2021 2:33:50 PM,1051,1084,655,336,62,66,9,13,0.5,0.5,0.5096,0.439,0.5377,0.4875,0.551,0.5275,0.5281,0.489,2.4863,2.5831,0.5113,0.5014,1.9912,1.5324,0,2.895,1.4544,2.2089,1.2818,2.6332,1.2554,1.722,7.873,9.1013,1.7792,1.4049,0.5556,0.439,0,0.5357,0.4211,0.6111,0.4444,0.5217,0.4585,0.4828,1.9514,2.5185,0.4653,0.4741
1081800851,0,Ranked Serpent Beach,Brazil,4/12/2021 2:33:56 PM,949,960,254,281,83,81,7,17,0.76,0.5,0.524,0.525,0.4681,0.55,0.5533,0.482,0.4118,0.5569,2.7771,2.554,0.5172,0.5346,4.4,3.1515,2.1161,1.8561,2.0274,1.6187,1.3682,0.9108,2.1014,1.5261,13.5511,7.5252,2.1853,1.5947,1,0.75,0.56,0.5714,0.5862,0.529,0.5172,0.4146,0.6273,0.6667,3.4676,2.7548,0.6111,0.5515
1081800856,0,Ranked Stone Keep,EU,4/12/2021 2:33:57 PM,280,367,44,98,58,77,13,10,0.5225,1,0.5,0.5,0.4688,0.5276,0.6154,0.4,0.535,0.5,2.9913,2.578,0.5141,0.5253,0,1.5,1.935,1.4,0.9677,1.9575,1.2885,1.122,1.5,0.9333,5.8027,6.8013,1.7289,1.6025,0,1,0.4694,0.6,0.375,0.6154,0.5455,0.3333,0.4545,0,2.4444,1.9487,0.4762,0.5385
1081800900,0,Ranked Frog Isle,EU,4/12/2021 2:34:08 PM,1609,2035,808,496,115,111,4,3,0.5,0.5,0.5047,0.5109,0.6538,0.551,0.507,0.4906,0.4545,0.521,2.6694,2.5241,0.5108,0.506,1.3196,0,2.567,1.6619,1.2627,2.9657,1.9779,3.5909,0,1.6628,6.8112,10.1973,1.6744,2.0675,0.6087,0,0.6757,0.5127,0.4921,0.4545,0.5046,0.4286,0,0.4426,2.2892,1.8303,0.5302,0.4762
1081800966,1,Ranked Splitstone Quarry,EU,4/12/2021 2:34:28 PM,1406,2236,246,521,90,91,7,7,0.4615,0.4712,0.5444,0.4945,0.5122,0.5143,0.4958,0.5217,0.5127,0.5941,2.4838,2.6386,0.5113,0.5167,1.7882,1.4631,2.873,2.8174,1.4441,1.8139,2.1655,2.0656,1.5144,2.0714,10.3858,9.6308,1.9245,1.8195,0.5495,0.25,0.6328,0.5455,0.4605,0.5652,0.6,0.64,0.4792,1,2.4383,3.2844,0.5367,0.5451
1081801002,1,Ranked Splitstone Quarry,EU,4/12/2021 2:34:38 PM,515,481,227,214,26,59,4,11,0,0.4063,0.5833,0.2,0.7143,0.5889,0.4576,0.503,0.526,0.5152,1.9039,2.5907,0.4483,0.5146,1.5714,0,1.3187,1.6264,1.55,2.8088,1.0437,1.9,1.5652,2.9342,6.0665,10.2519,1.6102,1.6853,0,0,0.5,0.4826,0.5,0.8333,0.5238,0.4839,0.5,0.625,1.4826,2.966,0.4821,0.5268
1081801005,0,Ranked Ice Mines,EU,4/12/2021 2:34:39 PM,134,263,13,107,58,34,3,3,0.5,0.4857,0.5476,0.5926,0.5,0.4808,0,0.25,0.5116,0,2.6259,1.2424,0.5328,0.4623,2.2813,1.7826,4.734,12,4.1111,1.8054,0,1.194,1.3833,0.5435,24.909,4.9262,2.8263,1.7731,0.6667,0.5556,0.5455,1,0.6667,0.5337,0,0.4286,0.5,0.1429,3.4345,1.6052,0.5946,0.5256
1081801010,1,Ranked Warder's Gate,Southeast Asia,4/12/2021 2:34:40 PM,1867,1842,731,760,87,59,10,8,0.4403,0.5015,0.5093,0.5364,0.517,0.5449,0.5115,0.5069,1,1,2.5045,3.5633,0.5032,0.515,2.5635,0,2.4842,1.507,1.7896,2.4939,1.8158,2.3176,2.129,2.6111,8.3443,11.3674,1.9734,2.3979,0.6522,0,0.5549,0.4904,0.5189,0.5,0.6667,0.5,1,1,2.2164,3.6667,0.5308,0.5741
1081801055,0,Ranked Frog Isle,EU,4/12/2021 2:34:52 PM,377,140,160,14,97,90,8,4,0.6066,0.5206,0.6,0.5562,0.5279,0.641,0.5833,0.5727,0.5789,0.5833,2.8113,2.9592,0.5309,0.5877,3.8935,0,2.0238,1.528,1.9379,3.6131,1.5714,3.2115,0.9545,1.6351,9.3832,10.9856,2.0319,3.1127,0.75,0,0.6,0.5556,0.6875,0.76,0,0.75,0,0.25,2.5931,1.76,0.6667,0.6667
1081801075,1,Ranked Frog Isle,EU,4/12/2021 2:34:57 PM,286,782,43,192,28,23,5,5,0.3208,0.4938,0.3636,0.5575,0.4844,0.4909,0.4783,0.4048,0.4824,0.5165,2.2201,2.3729,0.4738,0.4846,1.75,2.1196,1.2609,1.2588,1.6375,1.4574,1.9212,0.85,1.8444,1.637,8.0268,7.71,1.7587,1.8134,0,0.5,0,0.5455,0.5,0.4444,0.5714,0.5,0.5354,0.5397,1.5455,2.5909,0.4651,0.5397
1081801076,0,Ranked Frog Isle,EU,4/12/2021 2:34:57 PM,702,1336,304,526,73,71,5,8,0.5577,0.5082,0.4889,0.4821,0.5833,0.3,0.4167,0.5269,0.5894,0.5145,2.6202,2.3475,0.5241,0.5262,1.7093,1.5727,2.4396,1.3252,1.8024,1.8179,0,2.2229,1.5198,1.7048,8.8492,7.2654,1.7749,1.7079,0.6667,0.5714,0.5532,0.6136,0.5769,0.4211,0,0.5455,0.5846,0.6,2.9818,2.1512,0.5833,0.5603
1081801178,1,Ranked Splitstone Quarry,EU,4/12/2021 2:35:22 PM,431,1406,115,928,44,52,13,14,0.5089,0.5,0.5086,0.3148,0.5556,0.5288,0.5517,0.4468,0.5246,0.5024,2.3879,2.5543,0.506,0.5027,1.8784,2.7286,1.8459,0.7603,1.4855,2.3198,2.9504,1.0214,1.5,1.6497,8.6987,9.4413,1.3818,1.7052,0.5957,0.6,0.35,0.3636,0.2778,0.5368,0.5238,0.4,1,0.5763,2.1871,3.0369,0.4403,0.5679
1081801214,1,Ranked Ascension Peak,EU,4/12/2021 2:35:32 PM,2345,2443,601,575,112,115,6,9,0.5112,0.5074,0.532,0.4913,0.5042,0.5066,0.5109,0.5064,0.5545,0.5325,2.5461,2.6109,0.5103,0.5136,2.3659,1.9198,1.336,2.0132,0,2.3497,1.7785,2.1958,2.1266,1.997,7.6349,10.4476,1.9169,2.1316,0.4375,0.4688,0.4643,0.4839,0,0.4977,0.5387,0.6244,0.48,0.5556,1.8545,2.6964,0.4728,0.5401
1081801265,0,Ranked Serpent Beach,EU,4/12/2021 2:35:45 PM,650,1563,225,913,75,79,5,6,0.5354,0.4889,0.5,0.5067,0.4792,0.5062,0.4844,0.4483,0.5078,0.4909,2.5102,2.4376,0.5108,0.5035,3.1042,2.1242,1.8349,1.3533,0,2.3771,1.3462,1.8412,1.7763,1.2879,8.4166,8.6287,1.8707,1.8273,0.5,0.4375,0.5556,0.5217,0,0.5625,0,0.5,0.5305,0.2,2.0148,1.793,0.5079,0.5237
1081801292,0,Ranked Warder's Gate,EU,4/12/2021 2:35:52 PM,240,261,52,42,29,17,6,3,0.3514,0.5,0.3611,0.3793,0.4822,0.25,0.4444,0.3867,0.4615,0.4766,2.074,2.0192,0.4558,0.4441,2.2143,1.4318,1.476,1.9587,1.2513,1.0941,0,1.2866,1.044,1.1186,8.3321,4.5433,1.5236,1.1525,1,0.5,0.3125,0.4118,0.4706,0.25,0,0.5,0.5,0.4667,2.6949,1.7167,0.4426,0.4407
1081801314,1,Ranked Jaguar Falls,Brazil,4/12/2021 2:36:00 PM,745,267,536,61,29,38,11,9,0.491,0.4286,0,0.4828,0,0.5556,0.4583,0.25,0.4,0.3846,1.4024,2.0485,0.4865,0.4818,1.6752,1.1961,0.4,0.6122,1.2857,2.8095,1.9355,0.6613,1.1791,0.4912,5.1692,7.0766,1.4786,1.6581,0.3902,0.4286,0,0,0,0.6154,0.8,0.3333,0.5,0.3333,0.8188,2.582,0.3455,0.5429
1081801315,0,Ranked Ice Mines,EU,4/12/2021 2:36:00 PM,1472,1053,329,337,74,59,4,6,0.4667,0.4819,0.4689,0.4869,0.5065,0.4986,0,0.5873,0.4945,0.5692,2.4109,2.1496,0.487,0.5064,1.7222,1.8521,1.2785,1.8286,1.5857,1.7952,1.15,1.114,1.3275,1.4736,8.2671,6.8603,1.7012,1.7269,1,0.7273,0.375,0.5162,0.5205,0.5406,0,0.2,0.5376,0.5758,3.139,1.854,0.5025,0.5388
1081801365,0,Ranked Warder's Gate,EU,4/12/2021 2:36:13 PM,233,215,45,46,55,50,8,5,0.4444,0.4,0.55,0.5357,0.5,0.5455,0,0.5814,0.5143,0.4762,2.4301,2.1174,0.4967,0.5441,1.7414,1.3105,3.0227,1.9655,1.8833,1.8432,1.4231,2.2229,1.1047,1.1957,9.9234,7.7896,1.9076,1.849,0.5,0.4375,0.7,0.75,0.625,0.6154,0,0.6098,0.3333,0,3.0125,1.5585,0.6,0.5662
1081801387,0,Ranked Warder's Gate,Southeast Asia,4/12/2021 2:36:20 PM,1363,1451,523,646,51,60,5,9,0.5667,1,0.6231,0.509,1,0.5021,0.5261,0.2857,0.5225,0.4947,3.6988,2.3311,0.5368,0.5069,1.3795,2.6667,0,1.8153,4,2.6407,1.3423,0.625,1.6838,1.5413,9.8615,7.8331,1.8007,2.2109,0.6,1,0,0.4817,1,0.5801,0.5645,0,0.5714,0.2667,3.0817,1.9827,0.4906,0.5564
1081801399,1,Ranked Serpent Beach,EU,4/12/2021 2:36:24 PM,1410,1078,329,194,61,68,10,17,0.5667,0.5506,0.4718,0.5769,0.4258,0.5057,0.5752,0.5306,0.5436,0.5294,2.5918,2.6845,0.4957,0.5359,2.204,1.5891,1.3757,1.5931,0.4,1.2655,6.6148,1.4556,1.6676,0.9286,7.1619,11.9321,1.7095,2.3366,0.5128,0.5763,0.4286,0.5526,0,0.4667,0.6111,0.6053,0.4752,1,2.0703,3.1583,0.5316,0.5427
1081801455,1,Ranked Ice Mines,EU,4/12/2021 2:36:40 PM,791,563,137,187,29,38,8,11,0.4574,0.4979,0.5403,0.4747,0.4722,0.5126,0.5362,0.4643,0.538,0.5,2.4425,2.5511,0.5009,0.5153,0.8696,1.9965,1.4705,0.8515,2.0245,2.1148,1.8641,0.8281,1.0006,1.5471,7.2126,7.3547,1.6962,1.3863,0.4091,0.44,0.5385,0.5,0.4706,0.7333,0.5111,0.125,0.625,0.5833,2.3582,2.5777,0.4659,0.5765
1081801466,1,Ranked Stone Keep,EU,4/12/2021 2:36:44 PM,1386,988,936,293,53,65,13,6,0.4824,0.4467,0.1667,0.1667,0.505,0.4734,0.8,0.5468,0.5072,0.5278,1.7675,2.8552,0.4722,0.5201,1.8848,2.5575,0.9,1.375,2.2051,1.5536,2.2258,0,1.5034,1.8736,8.9224,7.1564,2.0704,1.6171,0.5238,0.5,0,0,0.6471,0.5208,0.5294,0,0.4,0.3636,1.6709,1.8138,0.5616,0.4843
1081801495,0,Ranked Jaguar Falls,NA,4/12/2021 2:36:52 PM,2114,1073,637,283,71,78,12,11,0.5136,0.4333,0.505,0.5033,0.5171,0.6111,0.5547,0.5287,0.4789,0.5099,2.4723,2.6833,0.5061,0.5186,2.2099,1.9333,1.8588,1.4576,1.4239,3.7721,2.152,1.3229,0,2.4006,8.8835,9.6476,1.5518,1.8338,0.4554,0.5532,0.5321,0.5061,0.5014,0.6667,0.5422,0.5176,0,0.4839,2.5482,2.2104,0.4965,0.5308
1081801516,1,Ranked Ascension Peak,EU,4/12/2021 2:36:56 PM,952,986,358,339,85,88,7,6,0.5,0.5349,0.5762,0.4982,0.5179,0.5,0.5,0.5202,0.5082,0.5523,2.6272,2.5807,0.5227,0.5245,1.2,2.2794,1.5181,1.8011,1.2428,2.2672,1.8329,1.7474,1.8703,1.8189,8.0414,9.5367,1.8581,1.9552,0.5385,0.5686,0.5385,0.4928,0.4348,0.5909,0.5517,0.4737,0.4583,0.55,2.5732,2.6246,0.5285,0.5407
1081801562,0,Ranked Frog Isle,EU,4/12/2021 2:37:10 PM,2101,758,511,261,68,50,14,8,0.5781,0.519,0.4286,0.5226,0.4932,0.5007,0.5,0.5063,0.4615,0.5,2.5415,2.4685,0.5113,0.5005,2.7827,2.8264,4,2.1245,2.0966,1.5485,1.8226,2.3113,1.0371,0.8777,13.8302,7.5972,2.2347,1.7208,0.625,0.5425,1,0.5308,0.5083,0.6923,0.6667,0.5,0.3594,0.2222,3.2066,2.4406,0.5201,0.4601
1081801605,1,Ranked Splitstone Quarry,NA,4/12/2021 2:37:22 PM,1230,946,439,280,33,63,7,6,0.5028,0,0.4677,0,0.4604,0.5152,0.5,0.4949,0.4404,0.5116,1.4309,2.4621,0.4868,0.4953,2.002,1.569,1.2635,1.7222,0,2.3306,1.1154,1.1995,1.264,1.5593,6.5567,7.4688,1.4817,1.2966,0.3793,0.6667,0.4138,0,0,0.6875,0.5,0.5142,0.4839,0.5909,1.4598,2.7765,0.4066,0.5268
1081801633,0,Ranked Splitstone Quarry,EU,4/12/2021 2:37:30 PM,1863,2085,560,618,103,92,5,7,0.5455,0.4931,0.5095,0.5141,0.4951,0.4861,0.5182,0.5217,0.5,0.54,2.5573,2.566,0.5109,0.5163,2.2571,1.6639,2.5701,1.831,1.241,2.1063,2.6137,1.896,1.9175,1.4872,9.5631,10.0207,1.8383,1.8292,0.5211,0.5946,0.6897,0.4659,0.75,0.5228,0.48,0.3684,0.5217,0.4419,3.0213,2.3348,0.5646,0.4862
1081801660,1,Ranked Serpent Beach,EU,4/12/2021 2:37:36 PM,303,327,45,59,48,55,7,11,0.5455,0.5,0.5379,0.4783,0,0.5,0.4615,0.5632,0.65,0.55,2.0617,2.7247,0.528,0.5752,2.8942,3.1667,1.5482,1.5608,1.2353,0.869,0.9063,2.0339,1.886,1.1212,10.4052,6.8164,2.0618,1.4901,0.6,0.6364,0.4615,0.3077,0,0.5455,1,0.7143,0.8077,0.6667,2.0056,3.7342,0.5053,0.7292
1081801690,0,Ranked Frozen Guard,EU,4/12/2021 2:37:46 PM,577,1465,95,561,35,38,7,7,0.3077,0.4286,0.4444,0.4225,0.4348,0.45,0.4192,0.592,0.5065,0.55,2.038,2.5177,0.4312,0.5011,1.1,1.0984,1.7012,4.2586,1.9813,1.3339,2.0266,2.2767,1,1.075,10.1395,7.7122,1.6921,1.5588,1,0.5455,0.4982,0.6154,0.45,0.5152,0.3846,0.6207,0,0.25,3.1091,1.7705,0.5011,0.5088
1081801723,1,Ranked Serpent Beach,Latin America North,4/12/2021 2:37:56 PM,1198,1162,383,495,51,58,14,16,0.4865,0.4545,0.2,0.35,0.528,0.4655,0.5152,0.5319,0.4972,0.5128,2.019,2.5226,0.5084,0.5108,0.9889,2.0013,0.5417,1.4047,1.3448,1.5581,1.2823,1.875,2.0346,1.2118,6.2814,7.9618,1.4432,1.765,0.5,0.5,0,0.5278,0.4342,0.6207,0.5,0.5,0.4787,0.4724,1.962,2.5718,0.4745,0.4878
1081801795,0,Ranked Jaguar Falls,EU,4/12/2021 2:38:16 PM,1096,596,97,255,83,53,10,4,0.5366,0.5275,0.5294,0.5432,0.5426,0.5,0.4524,0.475,0.5789,0.4118,2.6793,2.4181,0.5396,0.4706,2.1542,2.7395,2.2176,1.0273,1.9237,1.4609,1.4824,0.8714,1.7734,0.8478,10.0623,6.4359,2.0071,1.4414,0.6615,0.6897,0.619,0.4615,0.4979,0.2857,0.5872,0,0.5,0.375,2.9296,1.7479,0.5556,0.5446
1081801837,1,Ranked Timber Mill,Brazil,4/12/2021 2:38:31 PM,1796,2137,584,674,89,87,8,9,0.5088,0.5625,0.5111,0.5169,0.5154,0.5031,0.5652,0.5064,0.5862,0.4945,2.6147,2.6554,0.5132,0.5093,2.0725,2.4688,1.4145,0,0,2.4441,2.4322,4.23,1.8389,2.7276,5.9558,13.6728,1.7019,3.1797,0.4941,0.4,0.5303,0,0,0.6056,0.8,0.6442,0.619,0.5688,1.4244,3.2376,0.5135,0.6047
1081801862,0,Ranked Timber Mill,EU,4/12/2021 2:38:38 PM,2270,2599,377,819,104,109,9,9,0.5007,0.6292,0.5242,0.4733,0.5039,0.5201,0.484,0.5208,0.5225,0.5,2.6313,2.5474,0.5122,0.5126,0,0,3.2166,1.8763,1.961,1.6032,1.9103,2.2564,1.2244,1.5251,7.0539,8.5194,2.0113,1.8336,0,0,0.675,0.4615,0.5669,0.4146,0.5013,0.5819,0.4529,0.5102,1.7034,2.4609,0.5642,0.521
1081801903,1,Ranked Jaguar Falls,Southeast Asia,4/12/2021 2:38:48 PM,1949,2001,570,517,73,77,17,4,0.6017,0.4882,0.4916,0.5142,0.4359,0.5135,0.5014,0.5492,0.5043,0.5179,2.5316,2.5863,0.5062,0.5067,3.4338,1.711,2.069,2.2704,1.2857,2.4409,1.9375,2,1.9726,1.7282,10.7699,10.0792,2.2805,1.9548,0.6458,0.5833,0.5119,0.4667,0.4,0.58,0.5,0.5,0.4192,0.5476,2.6077,2.5468,0.54,0.4763
1081801904,0,Ranked Jaguar Falls,EU,4/12/2021 2:38:48 PM,1753,684,902,188,58,49,3,7,0.4667,0.5259,0.5064,0.5231,0.4364,0.4925,0,0.5132,0.375,0.3333,2.4585,1.714,0.5089,0.4972,2.8619,2.8074,1.9009,0,1.9441,2.7045,1.4598,1.4339,1.4932,0.7955,9.5143,7.8869,2.0899,1.4963,0.66,0.6316,0.5532,0,0.4125,0.625,0.4211,0.5072,0.5,0.5,2.2573,2.5533,0.5046,0.5
1081801928,1,Ranked Timber Mill,NA,4/12/2021 2:38:55 PM,227,676,33,284,53,74,9,13,0.5625,0.5114,0.4847,0.3333,0.4935,0.5092,0.4815,0.4,0.5263,0.5,2.3854,2.417,0.4928,0.5,2.1613,1.1979,2.069,0.1429,0.88,2.0683,2.6049,9,0.8269,1.441,6.4511,15.9411,1.2609,2.0293,0.5,0.5636,0.5,0,0.4,0.5633,0.5,1,0.3333,0.4048,1.9636,2.8014,0.5362,0.5419
1081802038,0,Ranked Frozen Guard,EU,4/12/2021 2:39:26 PM,607,961,202,182,86,93,7,5,0.5571,0.6,0.4968,0.5167,0.6118,0.5192,0.5423,0.5323,0.5082,0.5103,2.7824,2.6123,0.5368,0.5152,2.1017,3.9262,1.8585,0,2.3525,1.8279,1.4538,1.6155,1.8213,2.0163,10.2389,8.7348,2.2306,1.7523,0.6383,0.9167,0.5455,0,0.6207,0.6,0.4444,0.555,0.5079,0.6349,2.7212,2.7422,0.6364,0.5661
1081802096,1,Ranked Serpent Beach,EU,4/12/2021 2:39:43 PM,2576,2170,430,741,117,114,5,6,0.5328,0.5,0.6066,0.5049,0.5309,0.5652,0.5274,0.5078,0.5158,0.5105,2.6752,2.6267,0.5291,0.5123,1.2432,3.1528,1.2856,1.6339,1.7673,2.7955,2.4112,1.6818,1.7631,1.1252,9.0828,9.7768,1.93,1.6987,0.2727,0.5286,0.4717,0.4286,0.4647,0.5,0.6119,0.3478,0.6891,0.4356,2.1663,2.5844,0.4792,0.5637
1081802131,0,Ranked Frozen Guard,EU,4/12/2021 2:39:53 PM,745,2064,399,562,61,44,9,2,0.4853,0.4393,0.4737,0.4853,0.473,0,0.6667,0.4444,0.4444,0.7,2.3566,2.2555,0.471,0.4709,1.1979,2.0244,1.1477,2.4918,1.8879,2.7857,2.0111,0,0,1.9028,8.7497,6.6996,2.0473,2.0284,0.52,0.7143,0.25,0.5,0.6923,0.5,0.5714,0,0,0.6,2.6766,1.6714,0.5397,0.5714
1081802158,1,Ranked Ice Mines,Southeast Asia,4/12/2021 2:40:00 PM,2079,854,887,319,89,73,8,13,0.5224,0.5281,0.498,0.4974,0.5282,0.561,0.5258,1,0.4,0.5129,2.5741,2.9997,0.5033,0.5207,1.8205,1.7699,1.7964,1.6155,0.6176,2.1,2.5488,2.2857,0.7679,1.5625,7.6199,9.2649,1.6427,2.3115,0.6,0.4,0.3478,0.5046,0,0.5968,0.5648,1,0.3333,0.7,1.8524,3.1949,0.4807,0.5815
1081802215,0,Ranked Frog Isle,EU,4/12/2021 2:40:14 PM,188,173,42,23,54,41,8,12,0.5606,0.5,0.5286,0.6038,0.6923,0.5094,0.5195,0.3125,0.3,0,2.8853,1.6414,0.5514,0.467,0,3.9375,3.1912,2.4087,2.5286,3.6269,0,0.4648,0.9286,0,12.066,5.0203,2.9205,2.6361,0,1,0.6,0.8182,0.75,0.5,0,0.2857,0.6667,0,3.1682,1.4524,0.6883,0.4717
1081802216,1,Ranked Warder's Gate,EU,4/12/2021 2:40:14 PM,1695,3358,731,484,95,97,6,6,0.4762,0.537,0.5,0.5307,0.5119,0.4623,0.5084,0.4976,0.4833,0.5,2.5558,2.4516,0.5084,0.4992,2.2375,1.2222,0.9444,1.7227,2.6266,2.1519,2.5345,2.0756,1.6143,1.4802,8.7534,9.8565,2.34,2.1018,0.5519,0.1667,0.75,0.5455,0.5577,0.3656,0.5436,0.5505,0.561,0.4082,2.5718,2.4289,0.5497,0.5139
